5.000000	3.200000
15.000000	11.200000
25.000000	20.800000
35.000000	31.200000
45.000000	40.800000
55.000000	50.400000
65.000000	59.200000
75.000000	68.800000
85.000000	77.600000
95.000000	90.400000
105.000000	96.800000
115.000000	108.000000
125.000000	116.800000
135.000000	127.200000
145.000000	136.800000
