5.000000	5.600000
15.000000	15.200000
25.000000	25.600000
35.000000	35.200000
45.000000	45.600000
55.000000	55.200000
65.000000	65.600000
75.000000	75.200000
85.000000	85.600000
95.000000	95.200000
105.000000	105.600000
115.000000	115.200000
125.000000	125.600000
135.000000	135.200000
145.000000	145.600000
