5.000000	1.600000
15.000000	6.400000
25.000000	12.800000
35.000000	22.400000
45.000000	25.600000
55.000000	36.000000
65.000000	36.000000
75.000000	48.000000
85.000000	56.000000
95.000000	60.800000
105.000000	65.600000
115.000000	69.600000
125.000000	76.800000
135.000000	93.600000
145.000000	100.800000
