5.000000	4.000000
15.000000	10.400000
25.000000	20.800000
35.000000	28.800000
45.000000	38.400000
55.000000	47.200000
65.000000	58.400000
75.000000	66.400000
85.000000	77.600000
95.000000	86.400000
105.000000	96.000000
115.000000	104.800000
125.000000	114.400000
135.000000	124.800000
145.000000	135.200000
